"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"D","2",-0.00242972755238954,5.1519519979957e-05,5.32541149729352e-05,5.1448023085912e-05,-1.11126054003542e-05,0.00253709805784159,5.54402417317419e-05
"D","3",0.00172789272005997,0.000483766971451115,0.000483712712457501,0.000481132553034205,0.000462026944617152,0.00177814953182388,0.000466567651892298
"D","4",-0.00223612410626121,0.000865464441919568,0.00110546909531285,0.007802557534871,0.0171788003895987,-0.0462466549966448,0.00298988163284571
"D","5",-0.120769725745911,-0.115493273581765,-0.122426074335365,-0.304760491001195,-0.317766263263251,-0.618305226578997,-0.159009848500717
"AN","9",-0.0873491893992449,-0.0121630117449741,-0.0121634278905224,-0.0302825127466561,-0.0380906374209546,-0.0737257860641174,-0.0140479851221041
"AN","10",0.00433214973515568,0.00404242585358308,0.00496508678262696,0.00464429661593863,0.00448132805611088,0.00216060323384445,0.00301192079088838
"AN","11",-0.0905608653467999,0.00349935499930748,0.0153446979924267,0.016517780054854,0.0167259433625217,-0.0585552142712022,0.0102688965160139
"AN","12",0.0458061318845558,-0.00356561962811673,-0.00348861559364353,-0.00421736296520519,-0.00519023551926484,0.0223274743734189,-0.000247761144296063
"AN","1",0.00316380349427095,0.00228660835731043,0.00227194230876415,0.00197329666232518,0.00189890497241379,0.00209624238769653,0.00216714340002542
"AN","2",-0.000296910308843491,-8.0889450295838e-05,-7.74216467851128e-05,-7.68202626826405e-05,-8.3701366765086e-05,-6.89097204619862e-05,-7.88070459379759e-05
"AN","3",-9.38494550859279e-05,2.51018401893552e-05,-0.000838407134596239,-0.000227916093116983,-0.000197793329204222,4.13154215711292e-05,1.30253849987915e-05
"AN","4",-0.00651308339197037,0.00307253673479512,0.00257371246383202,0.00270431820508643,0.0354109394661226,0.0769427399067215,0.00230470191687751
"AN","5",0.00519465224498254,-0.0660920768642782,-0.0607930940499852,-0.104004176936992,0.391148273978973,1.14940188980897,-0.0602726253725879
"W","9",-0.0711631116229015,-0.000144562031900349,0.000835749016572919,-0.00213793945144768,0.000321067223505221,-0.0434970388527463,-0.00160706141534534
"W","10",-0.0119059883065181,-0.000530031361233316,-0.000221964045030045,-0.00020553338269062,0.00159816192631702,-0.000906535853699506,-0.000293302890665582
"W","11",-0.00469368950454353,0.000857116523115866,0.00174934832422358,-0.00294857152466025,-0.00673094919353896,-0.00933335847294943,-0.000738683505375952
"W","12",-0.000574608681303666,0.000475220586323561,0.00048632690624251,0.000213883110644841,0.00132848725833378,0.00565434980541859,0.000456171196536953
"W","1",-0.000124349192928104,7.57628687735772e-05,7.59902533397272e-05,2.91907465270246e-05,3.63071896881345e-06,0.000238065054115453,7.55328425258781e-05
"W","2",1.64902822651313e-06,-1.99139592600542e-06,-2.01172102059313e-06,-2.18052588469018e-06,-1.76358504170345e-05,0.000461074058141496,-7.31763740865393e-07
"W","3",-0.00158458027786482,6.50428793537626e-05,6.50281013413876e-05,6.49227653716752e-05,6.19573620475606e-05,-0.00109032564450445,6.62722728451806e-05
"W","4",-0.00536459042152306,0.00314634826902511,0.0031428660508823,0.00189050526668238,0.000688070141294983,-0.00379375554160749,0.0029785506585714
"W","5",0.0156063689584104,0.00194107139641344,0.00247856145532517,-0.0326772881018392,-0.0318975666601145,0.500038500643808,-0.000280949092193937
