"WYT","Month","EXP1","EXP3","NAA","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA"
"AN","10",0.210061472207956,0.235352749682795,0.280175816982413,0.272687886592352,0.272602937312983,0.272677417354414,0.272017349427411
"AN","11",0.220916190279769,0.245991885916936,0.271939252217665,0.29003692101327,0.290613710372873,0.291695821297427,0.292051808354579
"AN","12",0.348413813838684,0.389035995144016,0.307831651640866,0.306021252848202,0.30630245643474,0.306403036976749,0.306410766234991
"AN","1",0.535509701938946,0.529518473197446,0.492465883359634,0.496138248799311,0.49598429674951,0.496605870597109,0.49676733428678
"AN","2",0.576099589727057,0.573413488983059,0.56576325980437,0.56524493294802,0.565263433992008,0.565379135901702,0.565379099152874
"AN","3",0.568734722558156,0.563523158559128,0.559265390503261,0.557864309535942,0.549802962221592,0.551838672442724,0.552260761835859
"AN","4",0.501233773343574,0.410155192580377,0.401814028077755,0.400802472832537,0.398323971284229,0.399434386988166,0.411883884020202
"AN","5",0.402527466904142,0.337362086615373,0.341565662847997,0.340262190024164,0.339654773046913,0.337311942285459,0.350847157969104
"W","9",0.291186375023942,0.281527507278916,0.377284308276559,0.376415792818347,0.376327623647249,0.376749201254277,0.377001629890026
"W","10",0.265347134889648,0.269453799556017,0.320096883303928,0.319622211979535,0.319631749302014,0.319396131738622,0.319323634621951
"W","11",0.370113639761153,0.383931315187162,0.388191954926687,0.387685861293785,0.387857749861002,0.386098622981052,0.385807101413021
"W","12",0.499647519495124,0.504031977835399,0.476631383132008,0.477183054445659,0.477266604973522,0.476987428654099,0.477248744784769
"W","1",0.552808402324619,0.546066864356727,0.539470088624479,0.538635261430107,0.538717715387018,0.538751548663862,0.538584457372169
"W","2",0.569474677414005,0.564969420703137,0.564005394881445,0.563933191280492,0.563938252333543,0.563931846934258,0.564064708196043
"W","3",0.556192986561207,0.539782723276647,0.541813009855313,0.541848149136143,0.541847981533978,0.541850917682012,0.541828135945101
"W","4",0.507160527378453,0.445499898565341,0.446343679165067,0.446945348581424,0.446941343963188,0.4470519433786,0.446697856466533
"W","5",0.442064275610862,0.411889250095679,0.415094972804184,0.415636543874174,0.415633319231348,0.415045544559071,0.414760575213672
