"WYT","Month","Alt1","Alt2wTUCPwoVA","Alt2woTUCPwoVA","Alt2woTUCPDeltaVA","Alt2woTUCPAllVA","Alt3","Alt4"
"C","2",0.000126073106375363,-0.00212679201808923,0.00589472125197737,-0.002062953065073,-0.00208455794246402,-0.00381061026332623,-0.002089985105235
"C","3",0.00454378977533827,-0.00172208014859876,-0.00182583076642706,-0.00175933089663476,-0.000203491650462461,-0.00639802844045683,-8.80165465618843e-05
"C","4",0.00455630268568754,0.00785932543245576,0.0111699989421642,0.0140627433970204,0.0184797459446804,0.00310079762250246,0.00774298819988614
"C","5",0.0021134330535531,-0.00277071739380967,-0.00178621012867408,-0.0015986021749738,0.00202575373768725,-0.00417130883289192,-0.00262631776547228
"D","9",0.000823751706505286,0.00171253662925849,0.00171248113503269,-0.000947883944541913,0.00246243215331661,-0.0012320082633834,0.00213715342705736
"D","10",-0.00225617921412967,-0.000136070482792556,-0.000140555856291798,0.000605215908935831,-0.000764860788703482,-0.00392456221675199,-0.00029010321591848
"D","11",-0.00533445627534352,-0.000197403232159259,-0.000127532266086271,0.0033020386480748,0.00329377307323305,0.00257803883800565,-0.00016596752675994
"D","12",-0.00411017976729871,0.00363220310452373,0.0037992653290291,-0.000158232604509224,-0.000159007341491254,0.00160710206664557,0.00295158303043354
"D","1",0.00131481198497908,0.00558198267310204,0.00572068149154237,0.00586816644976917,0.0059537586194392,0.00171484483189829,0.000697240617475286
"D","2",-0.00225934799812423,0.000240027808288951,0.000130729410303237,0.000140214932050167,0.00011776957450002,0.00272972023520431,0.000250190203969926
"D","3",0.00166815085274547,0.000407232192949021,0.000395936292487245,0.000395310591389076,0.00063937935546149,0.00175511603143278,0.000395009735415944
"D","4",9.3077895946385e-05,-7.6850849766917e-05,-8.08787861801285e-05,0.00123926524041777,0.00235965508260771,-0.0099118705480594,0.00053479223038602
"D","5",-0.000605958059798787,-0.00135362474333418,-0.00130833636669302,-0.00295686566440606,-0.00486626260420316,-0.00626337186351175,-0.00125759684271893
"AN","9",-0.00612825849534447,-0.00133288781241052,-0.00134582650805975,-0.00188411575950293,-0.00174703240123589,-0.00468316007189517,-0.00149413129986324
"AN","10",0.000328184731494232,-0.00405657585157063,-0.00384881443543132,-0.00376072461705235,-0.00378433034852976,-0.00423603893704693,-0.00414455249516719
"AN","11",-0.0137232362217893,0.0033110184262275,0.00579394392559626,0.0061615964261284,0.00620870282201294,-0.00858383295903556,0.00455555552775967
"AN","12",0.0123695578167673,-0.000951561347789838,-0.000924219246273972,-0.000861436485511864,-0.000865307913040582,0.00621741414178968,-0.000176280172634881
"AN","1",0.00233412145939467,0.00167732126388745,0.00166643272896229,0.00149203948136224,0.00148300572365089,0.00156833251620071,0.00158781643566952
"AN","2",-0.000320303152673839,-0.000108152075054189,-0.00010474571983673,-0.000104151071738258,-0.000104235872070566,-5.94617376814101e-05,-0.000106105175402064
"AN","3",-8.74290439289857e-05,2.31582513052362e-05,-0.000781216607869227,-0.000212578318424045,-0.000181054315871718,5.0316879366483e-05,1.20649828879148e-05
"AN","4",-0.00121649469819192,0.000277863327667106,0.000215928424753192,0.000640307572139802,0.00596161476469061,0.0144655558501039,0.000283496264678459
"AN","5",8.41482792168265e-05,-0.000815922108049494,-0.000752147513370032,-0.00129952392759579,0.001025395079722,0.0165396326409256,-0.000743561541760881
"W","9",-0.00494289035494514,6.10390865507154e-05,0.000143319686762285,7.54303481487357e-05,0.000312091232669825,-0.00381328022567717,-6.22461425644624e-05
"W","10",-0.00221753409298875,-0.000472218650626715,-0.000474887414341573,-8.18068264954351e-05,-0.000342441719028494,-0.000461970846552825,-0.000198440249029263
"W","11",-0.00154798083586327,0.000171943799102857,0.000426413563392717,-0.000465944350689032,-0.00176747601560651,-0.00217543048601924,-0.000211478970910131
"W","12",-0.000156526532485812,0.000126611264540502,0.000126397751780513,0.000125760699485614,0.000111105738644246,0.000907994988500766,0.000138074199594189
"W","1",-9.02357206529251e-05,5.4508979383971e-05,5.4494857239832e-05,5.40891471636529e-05,5.40121536632296e-05,8.06315236961886e-05,5.53187182089391e-05
"W","2",1.43869941564894e-06,-1.82181756326672e-06,-1.82019002324154e-06,-1.97406327647384e-06,-1.67901473547077e-06,8.74555220342944e-05,-6.95822719356767e-07
"W","3",-0.00129480521947372,5.3656714401418e-05,5.36448477303567e-05,5.35531008983509e-05,5.37541474428649e-05,-0.000890432931665915,5.47040763932079e-05
"W","4",-0.00110098737446895,0.000418123424368676,0.000417428397875649,0.000424206265154375,0.000250859328976625,0.00145220237011697,0.000411441129275141
"W","5",0.000166340703583853,-2.69446623204074e-05,-2.42432831278604e-05,0.000115309487418353,0.000121490217557897,0.00410617091028482,-3.8774398574521e-05
